country_id,indicator_id,year,value
CAF,CHE,2014,4.56557369
CAF,CHE,2015,5.03434181
CAF,CHE,2016,5.44402313
CAF,CHE,2017,6.66541576
CAF,CHE,2018,10.99526691
CAF,CHE,2019,7.76140118
CAF,GEM,2008,-158.1017
CAF,GEM,2009,-158.7374
CAF,GEM,2010,-158.1088
CAF,GEM,2011,-154.1517
CAF,GEM,2012,-154.1209
CAF,GEM,2013,-158.0092
CAF,GEM,2014,-160.0033
CAF,GEM,2015,-157.0472
CAF,GEM,2016,-151.7556
CAF,GEM,2017,-148.4359
CAF,GEM,2018,-148.0946
CAF,GEM,2019,-148.2806
CAF,POP,2008,4558984.0
CAF,POP,2009,4529047.0
CAF,POP,2010,4492995.0
CAF,POP,2011,4565021.0
CAF,POP,2012,4610848.0
CAF,POP,2013,4642419.0
CAF,POP,2014,4623182.0
CAF,POP,2015,4629320.0
CAF,POP,2016,4713663.0
CAF,POP,2017,4793511.0
CAF,POP,2018,4878657.0
CAF,POP,2019,4944703.0
CAF,REN,2008,93.6
CAF,REN,2009,93.9
CAF,REN,2010,93.8
CAF,REN,2011,93.3
CAF,REN,2012,93.1
CAF,REN,2013,95.1
CAF,REN,2014,94.8
CAF,REN,2015,92.9
CAF,REN,2016,92.1
CAF,REN,2017,91.6
CAF,REN,2018,91.4
CAF,REN,2019,91.3
CAF,SR,2008,8.462656363
CAF,SR,2009,8.249992019
CAF,SR,2010,8.037431801
CAF,SR,2011,7.824975711
CAF,SR,2012,7.612623746
CAF,SR,2013,7.400375909
CAF,SR,2014,7.188232198
CAF,SR,2015,6.976192614
CAF,SR,2016,6.764257156
CAF,SR,2017,6.552425825
CAF,SR,2018,6.340698621
CAF,SR,2019,6.129075543
CAF,SU,2008,33.00645735
CAF,SU,2009,32.2388894
CAF,SU,2010,31.47642207
CAF,SU,2011,30.71905537
CAF,SU,2012,29.96678928
CAF,SU,2013,29.21962382
CAF,SU,2014,28.47755899
CAF,SU,2015,27.74059477
CAF,SU,2016,27.00873118
CAF,SU,2017,26.28196821
CAF,SU,2018,25.56030586
CAF,SU,2019,24.84374414
CAF,WR,2008,37.5168729
CAF,WR,2009,36.68989745
CAF,WR,2010,35.8707012
CAF,WR,2011,35.05928413
CAF,WR,2012,34.25564626
CAF,WR,2013,33.45978758
CAF,WR,2014,32.67170809
CAF,WR,2015,31.89140779
CAF,WR,2016,31.11888668
CAF,WR,2017,30.35414476
CAF,WR,2018,29.59718203
CAF,WR,2019,28.8479985
CAF,WU,2008,69.41992847
CAF,WU,2009,67.73186556
CAF,WU,2010,66.05135555
CAF,WU,2011,64.37839844
CAF,WU,2012,62.71299424
CAF,WU,2013,61.05514293
CAF,WU,2014,59.40484452
CAF,WU,2015,57.76209901
CAF,WU,2016,56.1269064
CAF,WU,2017,54.49926669
CAF,WU,2018,52.87917988
CAF,WU,2019,51.26664596
CAN,CHE,2008,9.58826923
CAN,CHE,2009,10.69968033
CAN,CHE,2010,10.70405102
CAN,CHE,2011,10.40832329
CAN,CHE,2012,10.54460621
CAN,CHE,2013,10.43964291
CAN,CHE,2014,10.28526115
CAN,CHE,2015,10.76850224
CAN,CHE,2016,11.06097317
CAN,CHE,2017,10.93421078
CAN,CHE,2018,10.94313335
CAN,CHE,2019,11.05897045
CAN,GEM,2008,784.1832
CAN,GEM,2009,714.2194
CAN,GEM,2010,763.7343
CAN,GEM,2011,785.1391
CAN,GEM,2012,765.925
CAN,GEM,2013,778.5785
CAN,GEM,2014,767.0432
CAN,GEM,2015,800.0263
CAN,GEM,2016,777.9594
CAN,GEM,2017,790.4012
CAN,GEM,2018,816.9648
CAN,GEM,2019,801.5636
CAN,POP,2008,33247298.0
CAN,POP,2009,33630069.0
CAN,POP,2010,34005902.0
CAN,POP,2011,34339221.0
CAN,POP,2012,34713395.0
CAN,POP,2013,35080992.0
CAN,POP,2014,35434066.0
CAN,POP,2015,35704498.0
CAN,POP,2016,36110803.0
CAN,POP,2017,36545075.0
CAN,POP,2018,37072620.0
CAN,POP,2019,37618495.0
CAN,REN,2008,21.6
CAN,REN,2009,22.2
CAN,REN,2010,21.4
CAN,REN,2011,21.5
CAN,REN,2012,21.8
CAN,REN,2013,22.2
CAN,REN,2014,22.2
CAN,REN,2015,22.3
CAN,REN,2016,22.1
CAN,REN,2017,22.8
CAN,REN,2018,22.3
CAN,REN,2019,22.4
CAN,SR,2008,79.31686127
CAN,SR,2009,79.70362327
CAN,SR,2010,80.08968844
CAN,SR,2011,80.47505527
CAN,SR,2012,80.85972226
CAN,SR,2013,81.24368789
CAN,SR,2014,81.62695065
CAN,SR,2015,82.00950904
CAN,SR,2016,82.39136154
CAN,SR,2017,82.77250664
CAN,SR,2018,83.18111261
CAN,SR,2019,83.58939338
CAN,SU,2008,80.08496963
CAN,SU,2009,80.45986293
CAN,SU,2010,80.83394064
CAN,SU,2011,81.20720349
CAN,SU,2012,81.57965217
CAN,SU,2013,81.95128741
CAN,SU,2014,82.32210992
CAN,SU,2015,82.6921204
CAN,SU,2016,83.06131957
CAN,SU,2017,83.42970813
CAN,SU,2018,83.80150985
CAN,SU,2019,84.17250026
CAN,WR,2008,98.38866864
CAN,WR,2009,98.44974385
CAN,WR,2010,98.51081905
CAN,WR,2011,98.57189426
CAN,WR,2012,98.63296946
CAN,WR,2013,98.69404467
CAN,WR,2014,98.75511987
CAN,WR,2015,98.81619508
CAN,WR,2016,98.87727028
CAN,WR,2017,98.93834549
CAN,WR,2018,98.99942069
CAN,WR,2019,99.0604959
CAN,WU,2008,99.44033093
CAN,WU,2009,99.42378064
CAN,WU,2010,99.40723034
CAN,WU,2011,99.39068004
CAN,WU,2012,99.37412975
CAN,WU,2013,99.35757945
CAN,WU,2014,99.34102915
CAN,WU,2015,99.32447885
CAN,WU,2016,99.30792856
CAN,WU,2017,99.29137826
CAN,WU,2018,99.27482796
CAN,WU,2019,99.25827766
CEB,CHE,2008,6.370906454
CEB,CHE,2009,6.839758191
CEB,CHE,2010,6.887798119
CEB,CHE,2011,6.592655489
CEB,CHE,2012,6.6088208
CEB,CHE,2013,6.66922704
CEB,CHE,2014,6.591968331
CEB,CHE,2015,6.516829213
CEB,CHE,2016,6.669258657
CEB,CHE,2017,6.598633811
CEB,CHE,2018,6.54941721
CEB,CHE,2019,6.664151321
CEB,GEM,2008,876.2766269
CEB,GEM,2009,807.2279234
CEB,GEM,2010,835.1442352
CEB,GEM,2011,836.2311055
CEB,GEM,2012,806.5265936
CEB,GEM,2013,782.558162
CEB,GEM,2014,772.4459594
CEB,GEM,2015,788.1129044
CEB,GEM,2016,790.735914
CEB,GEM,2017,821.4139215
CEB,GEM,2018,831.541724
CEB,GEM,2019,809.3033629
CEB,POP,2008,105001883.0
CEB,POP,2009,104800475.0
CEB,POP,2010,104421447.0
CEB,POP,2011,104174038.0
CEB,POP,2012,103929494.0
CEB,POP,2013,103570062.0
CEB,POP,2014,103280478.0
CEB,POP,2015,102973167.0
CEB,POP,2016,102647939.0
CEB,POP,2017,102337501.0
CEB,POP,2018,102074201.0
CEB,POP,2019,101864274.0
CEB,REN,2008,12.1782191475117
CEB,REN,2009,13.7392384371762
CEB,REN,2010,14.5716532675985
CEB,REN,2011,14.7499600707318
CEB,REN,2012,15.6926044784711
CEB,REN,2013,16.6612114024685
CEB,REN,2014,17.0702957655506
CEB,REN,2015,17.1594982078853
CEB,REN,2016,16.8577627377285
CEB,REN,2017,16.4703987047156
CEB,REN,2018,18.1476863313142
CEB,REN,2019,18.8601539560352
CEB,WR,2008,98.39234823
CEB,WR,2009,98.46526972
CEB,WR,2010,98.01598219
CEB,WR,2011,97.56091948
CEB,WR,2012,97.09913348
CEB,WR,2013,96.57866173
CEB,WR,2014,96.04903594
CEB,WR,2015,95.51105174
CEB,WR,2016,94.96031379
CEB,WR,2017,94.40262491
CEB,WR,2018,93.84778105
CEB,WR,2019,93.2567247
CEB,WU,2008,99.74346985
CEB,WU,2009,99.75069938
CEB,WU,2010,99.63687777
CEB,WU,2011,99.52263048
CEB,WU,2012,99.40741683
CEB,WU,2013,99.30158122
CEB,WU,2014,99.2089194
CEB,WU,2015,99.09308565
CEB,WU,2016,98.97673297
CEB,WU,2017,98.85961417
CEB,WU,2018,98.74186009
CEB,WU,2019,98.61988101
CHE,CHE,2008,9.53167725
CHE,CHE,2009,10.1415062
CHE,CHE,2010,10.00535202
CHE,CHE,2011,10.11940575
CHE,CHE,2012,10.34784985
CHE,CHE,2013,10.61460495
CHE,CHE,2014,10.69967365
CHE,CHE,2015,11.00444603
CHE,CHE,2016,11.2294054
CHE,CHE,2017,11.41294861
CHE,CHE,2018,11.19891071
CHE,CHE,2019,11.42588997
CHE,GEM,2008,53.1448
CHE,GEM,2009,50.923
CHE,GEM,2010,52.7394
CHE,GEM,2011,47.5782
CHE,GEM,2012,51.8713
CHE,GEM,2013,53.3252
CHE,GEM,2014,45.9092
CHE,GEM,2015,50.4359
CHE,GEM,2016,46.5413
CHE,GEM,2017,47.0113
CHE,GEM,2018,48.6611
CHE,GEM,2019,44.203
CHE,POP,2008,7647675.0
CHE,POP,2009,7743831.0
CHE,POP,2010,7824909.0
CHE,POP,2011,7912398.0
CHE,POP,2012,7996861.0
CHE,POP,2013,8089346.0
CHE,POP,2014,8188649.0
CHE,POP,2015,8282396.0
CHE,POP,2016,8373338.0
CHE,POP,2017,8451840.0
CHE,POP,2018,8514329.0
CHE,POP,2019,8575280.0
CHE,REN,2008,19.6
CHE,REN,2009,20.0
CHE,REN,2010,20.6
CHE,REN,2011,20.6
CHE,REN,2012,21.9
CHE,REN,2013,21.8
CHE,REN,2014,22.2
CHE,REN,2015,23.9
CHE,REN,2016,24.1
CHE,REN,2017,25.0
CHE,REN,2018,24.2
CHE,REN,2019,24.8
CHE,SR,2008,95.5473183
CHE,SR,2009,95.5473183
CHE,SR,2010,95.5473183
CHE,SR,2011,95.88923655
CHE,SR,2012,96.23115479
CHE,SR,2013,96.58510916
CHE,SR,2014,97.01729831
CHE,SR,2015,97.44948745
CHE,SR,2016,97.8816766
CHE,SR,2017,98.3090513
CHE,SR,2018,98.73040794
CHE,SR,2019,99.15176458
CHE,SU,2008,99.84994995
CHE,SU,2009,99.84994995
CHE,SU,2010,99.84994995
CHE,SU,2011,99.84994995
CHE,SU,2012,99.84994995
CHE,SU,2013,99.8541626
CHE,SU,2014,99.86078247
CHE,SU,2015,99.86740234
CHE,SU,2016,99.87402221
CHE,SU,2017,99.88064209
CHE,SU,2018,99.88726196
CHE,SU,2019,99.89388183
CHE,WR,2008,100.0
CHE,WR,2009,100.0
CHE,WR,2010,100.0
CHE,WR,2011,100.0
CHE,WR,2012,100.0
CHE,WR,2013,100.0
CHE,WR,2014,100.0
CHE,WR,2015,100.0
CHE,WR,2016,100.0
CHE,WR,2017,100.0
CHE,WR,2018,100.0
CHE,WR,2019,100.0
CHE,WU,2008,100.0
CHE,WU,2009,100.0
CHE,WU,2010,100.0
CHE,WU,2011,100.0
CHE,WU,2012,100.0
CHE,WU,2013,100.0
CHE,WU,2014,100.0
CHE,WU,2015,100.0
CHE,WU,2016,100.0
CHE,WU,2017,100.0
CHE,WU,2018,100.0
CHE,WU,2019,100.0
CHI,POP,2008,156408.0
CHI,POP,2009,157511.0
CHI,POP,2010,158621.0
CHI,POP,2011,159706.0
CHI,POP,2012,160767.0
CHI,POP,2013,161777.0
CHI,POP,2014,162726.0
CHI,POP,2015,163454.0
CHI,POP,2016,163883.0
CHI,POP,2017,164319.0
CHI,POP,2018,164949.0
CHI,POP,2019,165639.0
CHL,CHE,2008,6.73954487
CHL,CHE,2009,7.25026846
CHL,CHE,2010,6.81958389
CHL,CHE,2011,6.79947519
CHL,CHE,2012,7.01951265
CHL,CHE,2013,7.47552681
CHL,CHE,2014,7.84150171
CHL,CHE,2015,8.3513937
CHL,CHE,2016,8.55767059
CHL,CHE,2017,9.090518
CHL,CHE,2018,9.15040398
CHL,CHE,2019,9.29919815
CHL,GEM,2008,49.9675
CHL,GEM,2009,42.1575
CHL,GEM,2010,37.127
CHL,GEM,2011,48.0522
CHL,GEM,2012,58.0337
CHL,GEM,2013,53.9572
CHL,GEM,2014,49.4981
CHL,GEM,2015,66.0949
CHL,GEM,2016,57.4357
CHL,GEM,2017,135.278
CHL,GEM,2018,72.2183
CHL,GEM,2019,80.9598
CHL,POP,2008,16838988.0
CHL,POP,2009,17009731.0
CHL,POP,2010,17181464.0
CHL,POP,2011,17351816.0
CHL,POP,2012,17519119.0
CHL,POP,2013,17687006.0
CHL,POP,2014,17864195.0
CHL,POP,2015,18047625.0
CHL,POP,2016,18267221.0
CHL,POP,2017,18558868.0
CHL,POP,2018,18893191.0
CHL,POP,2019,19197744.0
CHL,REN,2008,30.8
CHL,REN,2009,31.5
CHL,REN,2010,27.0
CHL,REN,2011,28.8
CHL,REN,2012,30.3
CHL,REN,2013,30.2
CHL,REN,2014,27.0
CHL,REN,2015,25.1
CHL,REN,2016,24.6
CHL,REN,2017,24.1
CHL,REN,2018,25.5
CHL,REN,2019,25.3
CHL,SU,2008,81.52324846
CHL,SU,2009,83.72314368
CHL,SU,2010,85.93634209
CHL,SU,2011,88.16284369
CHL,SU,2012,90.40264848
CHL,SU,2013,92.65575646
CHL,SU,2014,94.92216764
CHL,SU,2015,97.16357039
CHL,SU,2016,98.77051623
CHL,SU,2017,99.00717758
CHL,SU,2018,99.06076887
CHL,SU,2019,99.24222426
CHL,WR,2008,86.7857902
CHL,WR,2009,88.25463424
CHL,WR,2010,89.72347829
CHL,WR,2011,91.19232233
CHL,WR,2012,92.66116637
CHL,WR,2013,94.13001042
CHL,WR,2014,95.59885446
CHL,WR,2015,97.0676985
CHL,WR,2016,98.53654255
CHL,WR,2017,100.0
CHL,WR,2018,100.0
CHL,WR,2019,100.0
CHL,WU,2008,99.50534163
CHL,WU,2009,99.55591525
CHL,WU,2010,99.60648888
CHL,WU,2011,99.6570625
CHL,WU,2012,99.70763612
CHL,WU,2013,99.75820974
CHL,WU,2014,99.80878336
CHL,WU,2015,99.85935698
CHL,WU,2016,99.9099306
CHL,WU,2017,99.96050422
CHL,WU,2018,100.0
CHL,WU,2019,100.0
CHN,CHE,2008,3.900002
CHN,CHE,2009,4.34958458
CHN,CHE,2010,4.23068333
CHN,CHE,2011,4.34274387
CHN,CHE,2012,4.56584787
CHN,CHE,2013,4.71490669
CHN,CHE,2014,4.77790594
CHN,CHE,2015,4.93827963
CHN,CHE,2016,4.97955608
CHN,CHE,2017,5.06592178
CHN,CHE,2018,5.16790485
CHN,CHE,2019,5.3502779
CHN,GEM,2008,8943.1692
CHN,GEM,2009,9516.758
CHN,GEM,2010,10329.5873
CHN,GEM,2011,11275.1811
CHN,GEM,2012,11586.5646
CHN,GEM,2013,12086.4116
CHN,GEM,2014,12198.456
CHN,GEM,2015,11980.9208
CHN,GEM,2016,11926.8097
CHN,GEM,2017,12142.4819
CHN,GEM,2018,12694.9261
CHN,GEM,2019,12973.8335
CHN,POP,2008,1324655000.0
CHN,POP,2009,1331260000.0
CHN,POP,2010,1337705000.0
CHN,POP,2011,1345035000.0
CHN,POP,2012,1354190000.0
CHN,POP,2013,1363240000.0
CHN,POP,2014,1371860000.0
CHN,POP,2015,1379860000.0
CHN,POP,2016,1387790000.0
CHN,POP,2017,1396215000.0
CHN,POP,2018,1402760000.0
CHN,POP,2019,1407745000.0
CHN,REN,2008,14.1
CHN,REN,2009,13.4
CHN,REN,2010,12.3
CHN,REN,2011,11.3
CHN,REN,2012,11.5
CHN,REN,2013,11.5
CHN,REN,2014,11.9
CHN,REN,2015,12.2
CHN,REN,2016,12.6
CHN,REN,2017,13.1
CHN,REN,2018,13.5
CHN,REN,2019,14.3
CHN,SR,2008,12.39625601
CHN,SR,2009,13.79243958
CHN,SR,2010,15.2762319
CHN,SR,2011,16.84789973
CHN,SR,2012,18.50770978
CHN,SR,2013,20.25592879
CHN,SR,2014,22.09282351
CHN,SR,2015,24.01866065
CHN,SR,2016,26.03370696
CHN,SR,2017,28.13822917
CHN,SR,2018,30.33249402
CHN,SR,2019,32.61676823
CHN,SU,2008,47.00283859
CHN,SU,2009,50.19390357
CHN,SU,2010,53.40854629
CHN,SU,2011,56.6468262
CHN,SU,2012,59.90880279
CHN,SU,2013,63.19453553
CHN,SU,2014,66.5040839
CHN,SU,2015,69.83750736
CHN,SU,2016,73.19486539
CHN,SU,2017,76.57621746
CHN,SU,2018,79.98162304
CHN,SU,2019,83.41114161
CHN,WR,2008,77.23016101
CHN,WR,2009,78.48232905
CHN,WR,2010,79.73148284
CHN,WR,2011,80.97762236
CHN,WR,2012,82.22074762
CHN,WR,2013,83.46085862
CHN,WR,2014,84.69795535
CHN,WR,2015,85.93203783
CHN,WR,2016,87.16310604
CHN,WR,2017,88.39115999
CHN,WR,2018,89.61619968
CHN,WR,2019,90.83822511
CHN,WU,2008,97.91532214
CHN,WU,2009,97.94711822
CHN,WU,2010,97.97891904
CHN,WU,2011,98.01072459
CHN,WU,2012,98.04253487
CHN,WU,2013,98.07434988
CHN,WU,2014,98.10616963
CHN,WU,2015,98.13799411
CHN,WU,2016,98.16982332
CHN,WU,2017,98.20165727
CHN,WU,2018,98.23349594
CHN,WU,2019,98.26533936
CIV,CHE,2008,4.1387105
CIV,CHE,2009,4.63971424
CIV,CHE,2010,4.57494831
CIV,CHE,2011,4.39700699
CIV,CHE,2012,4.4273715
CIV,CHE,2013,3.71773791
CIV,CHE,2014,3.7310183
CIV,CHE,2015,3.2198832
CIV,CHE,2016,3.32101274
CIV,CHE,2017,3.24693036
CIV,CHE,2018,3.0916779
CIV,CHE,2019,3.18916845
CIV,GEM,2008,92.3044
CIV,GEM,2009,94.5057
CIV,GEM,2010,94.7002
CIV,GEM,2011,96.8732
CIV,GEM,2012,99.3474
CIV,GEM,2013,101.6591
CIV,GEM,2014,103.1352
CIV,GEM,2015,93.2435
CIV,GEM,2016,91.1529
CIV,GEM,2017,88.8956
CIV,GEM,2018,85.2982
CIV,GEM,2019,87.1778
CIV,POP,2008,21514439.0
CIV,POP,2009,21997940.0
CIV,POP,2010,22488065.0
CIV,POP,2011,22982000.0
CIV,POP,2012,23467078.0
CIV,POP,2013,23939775.0
CIV,POP,2014,24527395.0
CIV,POP,2015,25246342.0
CIV,POP,2016,25989405.0
CIV,POP,2017,26733372.0
CIV,POP,2018,27464173.0
CIV,POP,2019,28193009.0
CIV,REN,2008,74.2
CIV,REN,2009,73.7
CIV,REN,2010,75.4
CIV,REN,2011,79.1
CIV,REN,2012,74.9
CIV,REN,2013,72.2
CIV,REN,2014,71.9
CIV,REN,2015,64.5
CIV,REN,2016,64.0
CIV,REN,2017,62.5
CIV,REN,2018,60.5
CIV,REN,2019,61.1
CIV,SR,2008,7.546595415
CIV,SR,2009,7.982385027
CIV,SR,2010,8.426555715
CIV,SR,2011,8.879107481
CIV,SR,2012,9.340040324
CIV,SR,2013,9.809354244
CIV,SR,2014,10.28704924
CIV,SR,2015,10.77312532
CIV,SR,2016,11.26758247
CIV,SR,2017,11.7704207
CIV,SR,2018,12.28164001
CIV,SR,2019,12.80124039
CIV,SU,2008,17.80816848
CIV,SU,2009,17.97332293
CIV,SU,2010,18.13912634
CIV,SU,2011,18.3055787
CIV,SU,2012,18.47268002
CIV,SU,2013,18.64043029
CIV,SU,2014,18.80882952
CIV,SU,2015,18.9778777
CIV,SU,2016,19.14757483
CIV,SU,2017,19.31792092
CIV,SU,2018,19.48891596
CIV,SU,2019,19.66055996
CIV,WR,2008,56.29536218
CIV,WR,2009,56.4240807
CIV,WR,2010,56.55290176
CIV,WR,2011,56.68182534
CIV,WR,2012,56.81085146
CIV,WR,2013,56.9399801
CIV,WR,2014,57.06921128
CIV,WR,2015,57.19854498
CIV,WR,2016,57.32798122
CIV,WR,2017,57.45751998
CIV,WR,2018,57.58716128
CIV,WR,2019,57.7169051
CIV,WU,2008,89.08095044
CIV,WU,2009,88.85848181
CIV,WU,2010,88.63627675
CIV,WU,2011,88.41433524
CIV,WU,2012,88.19265729
CIV,WU,2013,87.97124291
CIV,WU,2014,87.75009209
CIV,WU,2015,87.52920482
CIV,WU,2016,87.30858112
CIV,WU,2017,87.08822098
CIV,WU,2018,86.8681244
CIV,WU,2019,86.64829138
CMR,CHE,2008,3.65843678
CMR,CHE,2009,3.49997187
CMR,CHE,2010,3.57742167
CMR,CHE,2011,3.85282946
CMR,CHE,2012,3.9310236
CMR,CHE,2013,3.63136435
CMR,CHE,2014,4.34148788
CMR,CHE,2015,4.12600517
CMR,CHE,2016,4.02253723
CMR,CHE,2017,3.79293942
CMR,CHE,2018,3.61970162
CMR,CHE,2019,3.65157914
CMR,GEM,2008,-46.7209
CMR,GEM,2009,-45.9358
CMR,GEM,2010,-46.3125
CMR,GEM,2011,-46.6932
CMR,GEM,2012,-45.9291
CMR,GEM,2013,-43.919
CMR,GEM,2014,-41.6382
CMR,GEM,2015,-38.605
CMR,GEM,2016,-38.4061
CMR,GEM,2017,-39.6573
CMR,GEM,2018,-39.2993
CMR,GEM,2019,-38.5976
CMR,POP,2008,18574056.0
CMR,POP,2009,19113974.0
CMR,POP,2010,19668066.0
CMR,POP,2011,20232304.0
CMR,POP,2012,20809529.0
CMR,POP,2013,21402376.0
CMR,POP,2014,22059893.0
CMR,POP,2015,22763414.0
CMR,POP,2016,23454161.0
CMR,POP,2017,24128601.0
CMR,POP,2018,24806383.0
CMR,POP,2019,25506095.0
CMR,REN,2008,80.8
CMR,REN,2009,79.2
CMR,REN,2010,78.7
CMR,REN,2011,78.6
CMR,REN,2012,78.6
CMR,REN,2013,77.7
CMR,REN,2014,76.9
CMR,REN,2015,78.1
CMR,REN,2016,78.8
CMR,REN,2017,79.2
CMR,REN,2018,78.7
CMR,REN,2019,78.9
CMR,WR,2008,41.24736834
CMR,WR,2009,42.0865374
CMR,WR,2010,42.91730985
CMR,WR,2011,43.73968571
CMR,WR,2012,44.55366497
CMR,WR,2013,45.35924763
CMR,WR,2014,46.1564337
CMR,WR,2015,46.94522316
CMR,WR,2016,47.72561603
CMR,WR,2017,48.4976123
CMR,WR,2018,49.26121198
CMR,WR,2019,50.01641505
CMR,WU,2008,82.29745554
CMR,WU,2009,82.23881147
CMR,WU,2010,82.17862582
CMR,WU,2011,82.1168986
CMR,WU,2012,82.05362981
CMR,WU,2013,81.98881944
CMR,WU,2014,81.9224675
CMR,WU,2015,81.85457399
CMR,WU,2016,81.7851389
CMR,WU,2017,81.71416224
CMR,WU,2018,81.641644
CMR,WU,2019,81.56758419
COD,CHE,2008,4.31254816
COD,CHE,2009,4.51133156
COD,CHE,2010,3.72224283
COD,CHE,2011,3.19435549
COD,CHE,2012,3.2215035
COD,CHE,2013,3.34057522
COD,CHE,2014,3.72520614
COD,CHE,2015,3.74785447
COD,CHE,2016,4.20027828
COD,CHE,2017,4.00057793
COD,CHE,2018,3.24127173
COD,CHE,2019,3.508039
COD,GEM,2008,444.2925
COD,GEM,2009,444.3381
COD,GEM,2010,447.4106
COD,GEM,2011,555.0035
COD,GEM,2012,561.6635
COD,GEM,2013,565.2824
COD,GEM,2014,569.0967
COD,GEM,2015,47.7873
COD,GEM,2016,48.2614
COD,GEM,2017,50.8983
COD,GEM,2018,50.2948
COD,GEM,2019,51.8934
COD,POP,2008,64390664.0
COD,POP,2009,66412044.0
COD,POP,2010,68563038.0
COD,POP,2011,70849311.0
COD,POP,2012,73254618.0
COD,POP,2013,75789395.0
COD,POP,2014,78403242.0
COD,POP,2015,81035531.0
COD,POP,2016,83956415.0
COD,POP,2017,87083398.0
COD,POP,2018,90047644.0
COD,POP,2019,92947442.0
COD,REN,2008,97.0
COD,REN,2009,97.0
COD,REN,2010,96.8
COD,REN,2011,96.2
COD,REN,2012,95.5
COD,REN,2013,93.9
COD,REN,2014,92.9
COD,REN,2015,95.8
COD,REN,2016,97.0
COD,REN,2017,96.7
COD,REN,2018,96.4
COD,REN,2019,96.3
COD,SR,2008,18.6939748
COD,SR,2009,18.03944772
COD,SR,2010,17.38993805
COD,SR,2011,16.74544579
COD,SR,2012,16.10597092
COD,SR,2013,15.47151346
COD,SR,2014,14.84207341
COD,SR,2015,14.21765076
COD,SR,2016,13.59824551
COD,SR,2017,12.98385767
COD,SR,2018,12.37448723
COD,SR,2019,11.77013419
COD,SU,2008,18.11422158
COD,SU,2009,17.91534723
COD,SU,2010,17.71076567
COD,SU,2011,17.5004769
COD,SU,2012,17.28448092
COD,SU,2013,17.06277773
COD,SU,2014,16.83536733
COD,SU,2015,16.60224972
COD,SU,2016,16.36342489
COD,SU,2017,16.11889286
COD,SU,2018,15.86865362
COD,SU,2019,15.61270716
COD,WR,2008,17.93764292
COD,WR,2009,17.69316051
COD,WR,2010,17.44085455
COD,WR,2011,17.18072505
COD,WR,2012,16.912772
COD,WR,2013,16.63699542
COD,WR,2014,16.35339529
COD,WR,2015,16.06197163
COD,WR,2016,15.76272442
COD,WR,2017,15.45565366
COD,WR,2018,15.14075937
COD,WR,2019,14.81804154
COD,WU,2008,67.08178465
COD,WU,2009,66.58637066
COD,WU,2010,66.08175784
COD,WU,2011,65.5679462
COD,WU,2012,65.04493573
COD,WU,2013,64.51272644
COD,WU,2014,63.97131831
COD,WU,2015,63.42071137
COD,WU,2016,62.86090559
COD,WU,2017,62.291901
COD,WU,2018,61.71369757
COD,WU,2019,61.12629532
COG,CHE,2008,2.2392714
COG,CHE,2009,2.1422224
COG,CHE,2010,1.85172856
COG,CHE,2011,1.75237322
COG,CHE,2012,1.90971065
COG,CHE,2013,1.94347155
COG,CHE,2014,1.97311735
COG,CHE,2015,2.45668483
COG,CHE,2016,2.59422994
COG,CHE,2017,2.36476016
COG,CHE,2018,1.75584984
COG,CHE,2019,2.34771276
COG,GEM,2008,-0.2237
COG,GEM,2009,0.966
COG,GEM,2010,2.2792
COG,GEM,2011,0.9096
COG,GEM,2012,-0.3517
COG,GEM,2013,-1.4219
COG,GEM,2014,-1.4793
COG,GEM,2015,-5.7523
COG,GEM,2016,-10.1638
COG,GEM,2017,-8.3977
COG,GEM,2018,-4.4872
COG,GEM,2019,-3.3318
COG,POP,2008,4113517.0
COG,POP,2009,4281219.0
COG,POP,2010,4462290.0
COG,POP,2011,4609724.0
COG,POP,2012,4740450.0
COG,POP,2013,4857099.0
COG,POP,2014,4975880.0
COG,POP,2015,5097581.0
COG,POP,2016,5222536.0
COG,POP,2017,5351011.0
COG,POP,2018,5483118.0
COG,POP,2019,5616661.0
COG,REN,2008,56.8
COG,REN,2009,55.9
COG,REN,2010,54.5
COG,REN,2011,64.3
COG,REN,2012,65.1
COG,REN,2013,62.3
COG,REN,2014,62.1
COG,REN,2015,64.2
COG,REN,2016,67.7
COG,REN,2017,69.8
COG,REN,2018,70.6
COG,REN,2019,69.8
COG,WR,2008,27.38229699
COG,WR,2009,29.27370909
COG,WR,2010,31.20177139
COG,WR,2011,33.1664839
COG,WR,2012,35.1678466
COG,WR,2013,37.20585951
COG,WR,2014,39.28052263
COG,WR,2015,41.39183594
COG,WR,2016,43.53979946
COG,WR,2017,45.72441318
COG,WR,2018,45.72441318
COG,WR,2019,45.72441318
COG,WU,2008,85.74705855
COG,WU,2009,85.89639646
COG,WU,2010,86.04579538
COG,WU,2011,86.19525531
COG,WU,2012,86.34477625
COG,WU,2013,86.49435821
COG,WU,2014,86.64400118
COG,WU,2015,86.79370516
COG,WU,2016,86.94347015
COG,WU,2017,87.09329616
COG,WU,2018,87.09329616
COG,WU,2019,87.09329616
COL,CHE,2008,6.84192181
COL,CHE,2009,7.31134558
COL,CHE,2010,7.07130194
COL,CHE,2011,6.78076792
COL,CHE,2012,6.74601603
COL,CHE,2013,7.01724052
COL,CHE,2014,7.18553209
COL,CHE,2015,7.52338505
